Z,N,exp,sd,SKM,SKP,SLY4,SVMIN,UNEDF0,UNEDF1,A,AME2016,S2n_16,AME2003,S2n_03
27.0,32.0,19.02678,0.00044,19.539974,20.316979,19.108831,19.211521,19.481968,19.044652,59.0,517.3140649999999,19.02679099999989,517.3127670000001,19.02686100000011
27.0,34.0,16.81099,0.00082,16.121965,17.396312,16.888717,17.079393,16.455312,16.79055,61.0,534.1250279999999,16.810963000000015,534.125394,16.812626999999907
27.0,36.0,15.09601,0.01858,14.871402,15.652262,15.275742,15.40603,15.192306,14.974827,63.0,549.221085,15.096057000000087,549.209997,15.084603000000016
27.0,38.0,13.47639,0.01869,14.208392,14.405635,14.615383,14.597008,14.303182,13.822501,65.0,562.69746,13.476374999999962,562.682185,13.47218799999996
27.0,40.0,12.27921,0.00677,13.602845,12.885715,13.498091,13.230886,13.00389,12.744848,67.0,574.976647,12.279186999999979,574.71595,12.033765000000017
27.0,42.0,11.10002,0.14065,12.649808,11.137535,10.769077,11.257257,11.111509,10.509351,69.0,586.076685,11.10003800000004,585.8001330000001,11.084183000000053
27.0,44.0,10.2334,0.48579,11.786887,9.919706,9.418232000000001,9.845747,9.730442,9.608412,71.0,596.3101140000001,10.233429000000115,595.81354,10.013406999999916
28.0,28.0,30.77187,0.00468,29.653899,27.870158,28.859675,28.525394,28.977065,28.957328,56.0,483.995624,30.771896000000027,483.991704,30.83552999999995
28.0,30.0,22.46384,0.00035,23.142259,24.75662,23.06257,23.881165,24.260025,23.395881,58.0,506.45942199999996,22.46379799999994,506.4583779999999,22.466673999999898
28.0,32.0,20.38701,7e-05,20.684578,21.578131,20.449662,20.489864,20.785797,20.23024,60.0,526.8464399999999,20.387017999999955,526.84542,20.387042000000065
28.0,34.0,18.41584,0.00031,17.253659,18.69412,18.240995,18.367523,17.765746,18.219357,62.0,545.262286,18.4158460000001,545.2620380000001,18.416618000000085
28.0,36.0,16.49523,0.00021,15.99954,16.975814,16.79614,16.836397,16.50252,16.521739,64.0,561.7575039999999,16.49521799999991,561.757888,16.495849999999905
28.0,38.0,15.05,0.00148,15.431537,15.732489,15.982064,15.836855,15.580882,15.161892,66.0,576.8075279999999,15.050024000000008,576.8075279999999,15.049639999999954
28.0,40.0,13.60016,0.00329,14.595345,14.185676,14.827037,14.496395,14.282331,14.057067,68.0,590.407688,13.600160000000074,590.407688,13.600160000000074
28.0,42.0,11.89268,0.00367,13.647431,12.353251,12.043096,12.504716,12.397173,11.811816,70.0,602.30037,11.892682000000036,602.23639,11.828702000000021
28.0,44.0,11.15483,0.0031,12.858989,11.028795,10.62036,11.081325,10.987525,10.423598,72.0,613.455192,11.154821999999967,613.169424,10.93303400000002
29.0,30.0,25.19208,0.0006,24.476237,26.073695,24.357733,25.34261,25.786159,25.017476,59.0,509.878,25.192065999999897,509.876879,25.19026100000002
29.0,32.0,21.76837,0.00104,21.9944,22.833467,21.840533,21.898619,22.261142,21.798628,61.0,531.646354,21.768353999999988,531.6459269999999,21.76904799999994
29.0,34.0,19.73833,0.00095,18.40381,19.922096,19.70012,19.666482,19.017999,19.673032,63.0,551.3846940000001,19.738340000000107,551.384442,19.73851500000012
29.0,36.0,17.82654,0.00067,17.252974,18.201792,18.046341,18.108753,17.674113,17.85287,65.0,569.21124,17.826545999999894,569.21124,17.82679799999994
29.0,38.0,16.19849,0.00107,16.38952,16.960933,16.867279,16.951241,16.742843,16.2697,67.0,585.409686,16.19844599999999,585.408949,16.19770900000003
29.0,40.0,14.55933,0.00166,15.650778,15.343075,16.008299,15.647683,15.410676,15.265925,69.0,599.969076,14.559390000000008,599.9690069999999,14.560057999999913
29.0,42.0,13.11755,0.00204,14.698055,13.481028,13.182826,13.611762,13.501037,12.955094,71.0,613.0865620000001,13.117486000000099,613.0865620000001,13.117555000000152
29.0,44.0,12.41894,0.00245,14.065642,12.122107,12.075154,12.155358,12.049669,11.869196,73.0,625.505537,12.418974999999932,625.504661,12.418098999999984
29.0,46.0,11.62654,0.00303,13.310105,11.467986,11.65215,11.609459,11.088505,11.226195,75.0,637.13205,11.626513000000045,636.7805249999999,11.275863999999842
30.0,30.0,28.01823,0.05,25.738361,27.314335,25.617428,26.782697,27.216601,26.57235,60.0,514.983,28.01824799999997,514.9963799999999,28.03267199999999
30.0,32.0,23.13627,0.00069,23.247889,24.008044,23.317087,23.249123,23.644792,23.3187,62.0,538.119266,23.13626600000009,538.122676,23.126296000000025
30.0,34.0,20.97868,0.00079,19.535095,21.093022,21.04422,20.952152,20.204327,21.063227,64.0,559.09792,20.978654000000006,559.0974719999999,20.97479599999997
30.0,36.0,19.03778,0.00092,18.566891,19.389143,19.293326,19.358104,18.855008,19.155262,66.0,578.135712,19.037791999999968,578.135976,19.038504000000103
30.0,38.0,17.25057,0.0003,17.291562,18.178655,17.763369,18.040082,17.883705,17.381536,68.0,595.38624,17.25052800000003,595.386376,17.250400000000013
30.0,40.0,15.70028,0.00204,16.718687,16.490253,17.175826,16.809019,16.520427,16.479665,70.0,611.08656,15.70031999999992,611.08642,15.700043999999934
30.0,42.0,14.72339,0.00288,15.946997,14.593625,14.312456,14.715502,14.587136,14.103724,72.0,625.80996,14.723400000000083,625.795848,14.709428000000003
30.0,44.0,13.75386,0.0033,15.235319,13.190619,13.530657,13.236582,13.110497,13.324261,74.0,639.563796,13.753835999999978,639.5159179999999,13.720069999999964
30.0,46.0,12.68894,0.00291,14.294669,12.731401,13.178759,12.970342,12.15261,12.550259,76.0,652.2527479999999,12.688951999999858,652.086308,12.570390000000089
30.0,48.0,11.32285,0.00243,12.87105,11.240361,11.130781,11.273798,11.174796,10.536742,78.0,663.575562,11.322814000000108,663.434928,11.348619999999983
30.0,50.0,10.30801,0.00323,12.270501,9.711028,9.822322,9.907528999999998,9.704284,8.947607000000001,80.0,673.8836000000001,10.308038000000124,674.0797599999999,10.644831999999838
31.0,32.0,25.55507,0.03802,24.503319,25.245979,24.586627,24.604597,25.042296,24.881431,63.0,540.787338,25.555046999999945,540.787338,25.59927200000004
31.0,34.0,22.25305,0.00154,20.680448,22.342824,22.63192,22.434484,21.439789,22.71308,65.0,563.0404,22.253062,563.04001,22.252672000000075
31.0,36.0,20.36418,0.00141,19.608721,20.623382,20.380757,20.593683,20.03192,20.356458,67.0,583.4045770000001,20.364177000000154,583.4051800000001,20.365170000000035
31.0,38.0,18.59139,0.00168,18.560065,19.37947,18.862997,19.031363,19.068998,18.615613,69.0,601.995951,18.59137399999986,601.9958819999999,18.59070199999985
31.0,40.0,16.95396,0.00144,17.859203,17.712342,18.073845,17.988423,17.663029,17.441273,71.0,618.949884,16.953933000000006,618.95102,16.955138000000034
31.0,42.0,15.70283,0.00186,16.958365,15.73669,15.497099,15.887559,15.73699,15.334473,73.0,634.652729,15.702845000000025,634.652729,15.70170900000005
31.0,44.0,14.90788,0.00295,16.265187,14.517796,15.08906,14.69509,14.241549,14.863861,75.0,649.5606000000001,14.907871000000114,649.5606000000001,14.907871000000114
31.0,46.0,13.6704,0.00343,15.399492,13.896707,14.379474,14.16936,13.504868,13.760323,77.0,663.2310299999999,13.670429999999783,663.2310299999999,13.670429999999783
31.0,48.0,12.69797,0.00306,13.989257,12.285748,12.269802,12.354972,12.22338,11.705966,79.0,675.928977,12.697947000000113,675.89082,12.659790000000044
31.0,50.0,11.22291,0.00375,12.813242,10.695883,10.544715,10.73328,10.658633,9.903128,81.0,687.151917,11.222939999999994,687.5072640000001,11.616444000000115
32.0,34.0,23.43417,0.00443,21.775677,23.529895,24.116745,23.91497,22.611068,24.250305,66.0,569.2788419999999,23.43416999999988,569.296266,23.41716199999985
32.0,36.0,21.51439,0.00305,20.624139,21.806813,21.453364,21.79386,21.220015,21.528145,68.0,590.793248,21.514406000000008,590.794268,21.498002000000042
32.0,38.0,19.72572,0.00206,19.736855,20.560864,19.928041,20.012036,20.21091,19.819037,70.0,610.519,19.725752000000057,610.52019,19.72592199999997
32.0,40.0,18.16666,0.00084,18.962762,18.914685,18.998181,19.174578,18.77236,18.44412,72.0,628.68564,18.16664000000003,628.68564,18.165450000000078
32.0,42.0,16.97918,7e-05,18.145121,16.854094,16.659264,17.038947,16.852222,16.561497,74.0,645.6648,16.97915999999998,645.6648,16.97915999999998
32.0,44.0,15.93308,2e-05,17.233835,15.777207,16.593515,16.123096,15.349226,16.344947,76.0,661.5979360000001,15.933136000000104,661.598088,15.933287999999948
32.0,46.0,14.79179,0.00354,16.428994,15.038842,15.564677,15.353387,14.808244,14.962984,78.0,676.389714,14.791777999999908,676.3898700000001,14.791782000000126
32.0,48.0,13.81589,0.00409,15.042229,13.305573,13.340482,13.404567,13.244158,12.826825,80.0,690.2056,13.815885999999978,690.18544,13.795569999999884
32.0,50.0,12.0224,0.00303,13.364343,11.648782,11.270165,11.565128,11.603528,10.823475,82.0,702.227992,12.022391999999968,702.4369280000001,12.251488000000109
33.0,36.0,22.66758,0.032,22.204091,23.196458,22.623199,23.002909,22.553076,22.793514,69.0,594.215649,22.66759300000001,594.1901189999999,22.581494999999904
33.0,38.0,20.92356,0.03227,21.182013,21.620542,21.106375,21.216736,21.364256,21.085197,71.0,615.139172,20.923523000000046,615.140379,20.950260000000185
33.0,40.0,19.20228,0.00568,20.021526,20.172742,19.916283,20.132924,20.008534,19.603295,73.0,634.3414570000001,19.202285000000074,634.345399,19.20501999999999
33.0,42.0,18.22408,0.00395,18.895615,18.038347,17.805106,18.23265,18.061507,17.715743,75.0,652.56555,18.224092999999925,652.56375,18.218350999999984
33.0,44.0,17.02476,0.00191,18.085561,16.905674,17.723738,17.312035,16.575331,17.450379,77.0,669.5903059999998,17.024755999999797,669.5905369999999,17.0267869999999
33.0,46.0,15.86237,0.00553,17.538446,16.130911,16.732824,16.461193,16.086298,16.143973,79.0,685.4526639999999,15.862358000000086,685.453138,15.86260100000004
33.0,48.0,15.03989,0.00594,16.146732,14.417559,14.56744,14.550132,14.34849,14.039836,81.0,700.4925360000001,15.039872000000173,700.4925360000001,15.03939800000012
33.0,50.0,13.27865,0.00385,14.354438,12.719011,12.394053,12.6658,12.667681,11.997298,83.0,713.771199,13.278662999999938,713.982517,13.489980999999943
34.0,36.0,23.88308,0.00166,23.678923,24.545138,23.764332,24.175389,23.903682,24.023867,70.0,600.3223099999999,23.883113999999864,600.43865,23.974090000000047
34.0,38.0,22.08092,0.00252,22.5029,22.672044,22.230768,22.424734,22.490429,22.310553,72.0,622.403208,22.080898000000047,622.4294879999999,21.990837999999826
34.0,40.0,20.48766,0.00196,21.017059,21.415395,20.846986,21.127096,21.222676,20.787908,74.0,642.8909100000001,20.487702000000127,642.890392,20.46090400000014
34.0,42.0,19.18138,2e-05,19.622341,19.200908,18.979381,19.408277,19.244192,18.91761,76.0,662.072252,19.181341999999972,662.072328,19.18193599999995
34.0,44.0,17.91663,0.00018,18.979337,17.949658,18.731535,18.441372,17.781608,18.438084,78.0,679.9888680000001,17.91661600000009,679.9890240000001,17.916696000000115
34.0,46.0,16.87615,0.00097,18.637776,17.163361,17.856239,17.531241,17.284808,17.282485,80.0,696.86504,16.876171999999883,696.86552,16.87649599999986
34.0,48.0,15.97706,0.00094,17.233095,15.498478,15.759994,15.677488,15.438493,15.227028,82.0,712.842072,15.977032000000008,712.8422360000001,15.976716000000124
34.0,50.0,14.49647,0.00202,15.351818,13.767889,13.528201,13.766895,13.721094,13.164597,84.0,727.3386119999999,14.496539999999868,727.3426440000001,14.500407999999993
34.0,52.0,10.69808,0.00319,12.039131,12.047683,10.481739,11.330281,11.611568,10.856515,86.0,738.036692,10.698080000000118,738.0740159999999,10.731371999999851
34.0,54.0,9.52366,0.00419,10.426904,10.349998,9.247482000000002,9.653018,9.961516,9.286501,88.0,747.5603520000002,9.523660000000177,747.55428,9.480264000000034
35.0,38.0,23.28769,0.00905,24.116015,23.90283,23.717112,23.761512,23.586575,23.817066,73.0,625.471519,23.287717000000043,625.452977,22.70827500000007
35.0,40.0,21.60217,0.00844,22.063371,22.623198,22.130971,22.324495,22.440969,22.112004,75.0,647.073675,21.602156000000036,647.1056999999998,21.65272299999981
35.0,42.0,20.27043,0.00512,20.471155,20.364122,20.198304,20.605178,20.446954,20.206783,77.0,667.3440620000001,20.27038700000014,667.3442160000001,20.23851600000023
35.0,44.0,18.97586,0.00299,19.415437,18.934146,19.586184,19.366735,18.95028,19.337443,79.0,686.3199259999999,18.975863999999774,686.3204,18.976183999999876
35.0,46.0,18.05163,0.00141,19.437816,18.128708,18.822242,18.513329,18.358166,18.31032,81.0,704.371626,18.051700000000096,704.3693579999999,18.04895799999997
35.0,48.0,17.17931,0.00392,18.392553,16.684309,17.002833,16.885628,16.571198,16.474229,83.0,721.550872,17.179246000000035,721.546141,17.176783000000114
35.0,50.0,15.70439,0.00489,16.673996,14.963686,15.044642,15.099776,14.943746,14.665226,85.0,737.2553200000001,15.70444800000007,737.2900850000001,15.743944000000056
35.0,52.0,11.45884,0.00441,12.651741,12.961793,11.092229,12.092326,12.4694,11.572819,87.0,748.71417,11.45884999999987,748.6793700000001,11.389284999999973
35.0,54.0,10.52522,0.00455,11.200099,11.232462,9.87606,10.461263,10.8174,10.08859,89.0,759.2393310000001,10.52516100000014,759.5366800000002,10.857310000000098
35.0,56.0,8.97566,0.00481,9.645932,9.755942,8.684786,9.13143,9.548765,8.712223,91.0,768.214993,8.975661999999943,768.61603,9.079349999999863
36.0,38.0,24.5339,0.00826,25.6064,25.124924,25.175441,25.088976,24.686426,25.30505,74.0,631.4448120000001,24.53384400000016,631.4445159999999,24.533259999999927
36.0,40.0,22.82451,0.00449,23.062183,23.819335,23.433067,23.575917,23.644995,23.450549,76.0,654.2693320000001,22.824520000000007,654.26994,22.825424000000112
36.0,42.0,21.3072,0.00402,21.285605,21.507194,21.442507,21.782966,21.627929,21.538771,78.0,675.576564,21.307231999999885,675.5779679999999,21.308027999999922
36.0,44.0,19.85771,0.00075,19.905703,19.860307,20.344615,20.262912,20.109694,20.155385,80.0,695.43424,19.857676000000083,695.43336,19.85539200000005
36.0,46.0,18.84107,0.00069,20.30563,19.036288,19.726292,19.454599,19.352341,19.281314,82.0,714.2753499999999,18.841109999999844,714.2730540000001,18.839694000000122
36.0,48.0,17.99018,0.0,19.532483,17.845636,18.220941,18.093103,17.707637,17.704562,84.0,732.2654640000001,17.990114000000176,732.257148,17.984093999999914
36.0,50.0,16.96896,0.0,18.001796,16.134194,16.587057,16.416096,16.15616,16.168801,86.0,749.234494,16.969029999999975,749.234322,16.97717399999999
36.0,52.0,12.56825,0.00261,13.176919,13.832883,11.605982,12.810987,13.28232,12.217387,88.0,761.8027119999999,12.568217999999888,761.8035920000001,12.569270000000074
36.0,54.0,11.4106,0.00321,11.922294,12.064993,10.446161,11.230336,11.605223,10.851781,90.0,773.2133100000001,11.410598000000164,773.22393,11.420337999999902
36.0,56.0,9.952700000000002,0.00328,10.589116,10.607558,9.287776,9.909759,10.281253,9.504969000000001,92.0,783.166008,9.952697999999941,783.1817399999999,9.957809999999881
37.0,40.0,23.75443,0.00176,24.199692,25.019868,24.831229,24.97789,24.606745,24.690652,77.0,657.375103,23.754478000000063,657.369097,23.74547199999995
37.0,42.0,22.11513,0.00251,22.191085,22.624679,22.605645,22.935214,22.602691,22.714442,79.0,679.4902179999999,22.115114999999946,679.490613,22.121516000000042
37.0,44.0,20.79632,0.00535,20.586624,20.977441,21.263154,21.352405,21.235867,21.229514,81.0,700.2865530000001,20.796335000000227,700.2846900000001,20.794077000000016
37.0,46.0,19.75659,0.00543,20.94483,20.059807,20.605717,20.42451,20.308355,20.273014,83.0,720.0430940000001,19.75654099999997,720.047327,19.762636999999927
37.0,48.0,19.23934,0.00233,20.781642,18.999011,19.551694,19.284017,18.971627,18.99835,85.0,739.2824850000001,19.239390999999955,739.2824850000001,19.23515800000007
37.0,50.0,18.57309,1e-05,19.25608,17.16555,17.89006,17.489521,17.312314,17.36325,87.0,757.8555210000001,18.573036000000002,757.8555210000001,18.573036000000002
37.0,52.0,13.25723,0.00543,13.749171,14.587022,12.218902,13.577469,14.016828,12.984268,89.0,771.112821,13.257299999999987,771.1129100000002,13.257389000000103
37.0,54.0,12.17528,0.00932,12.720239,12.854273,11.198018,11.970086,12.433183,11.629955,91.0,783.288051,12.175229999999942,783.288324,12.175413999999819
37.0,56.0,11.0175,0.01073,11.445002,11.538929,10.087999,10.757046,11.19091,10.423432,93.0,794.30556,11.017509000000018,794.3032350000001,11.014911000000097
37.0,58.0,9.414229999999998,0.02155,9.915956,10.080456,9.663541,9.70837,9.608574,9.172367,95.0,803.71976,9.414199999999937,803.682235,9.378999999999905
37.0,60.0,8.77028,0.02033,11.200032,8.913071,9.338645,9.134265,8.80498,8.532131,97.0,812.490042,8.770282000000066,812.3272760000001,8.645041000000106
37.0,62.0,8.74464,0.00446,9.837677000000001,8.275511,8.065885,8.662492,8.554636,8.032828,99.0,821.2347,8.744657999999959,820.992447,8.665170999999873
38.0,40.0,25.06894,0.03526,25.300899,26.203576,26.256639,26.403334,25.544161,25.967388,78.0,663.007488,25.068884000000025,663.007488,25.07268399999998
38.0,42.0,23.28015,0.00822,23.058794,23.717897,23.739127,24.064877,23.681632,23.878223,80.0,686.2876799999999,23.280191999999943,686.2844,23.27691200000004
38.0,44.0,21.84123,0.00692,21.220448,22.052735,22.147082,22.441242,22.357449,22.271442,82.0,708.1288760000001,21.841196000000195,708.1272359999999,21.84283599999992
38.0,46.0,20.78215000000001,0.00603,21.734196,21.042932,21.429669,21.368353,21.205757,21.218344,84.0,728.911008,20.782131999999933,728.9052959999999,20.778059999999982
38.0,48.0,20.01615,0.00124,22.016041,20.135649,20.85711,20.472385,20.235783,20.265671,86.0,748.927216,20.016208000000006,748.927646,20.022350000000074
38.0,50.0,19.54116,1e-05,20.500905,18.16761,19.195006,18.526417,18.446919,18.547789,88.0,768.46836,19.541143999999917,768.468448,19.540801999999985
38.0,52.0,14.16914,0.00212,14.242866,15.307086,12.763766,14.311409,14.716687,13.697322,90.0,782.63748,14.16912000000002,782.631,14.162552000000005
38.0,54.0,13.06187,0.00403,13.458379,13.589638,11.869669,12.69064,13.191398,12.373225,92.0,795.699352,13.061871999999994,795.69972,13.068719999999985
38.0,56.0,12.12098,0.00381,12.248676,12.429706,10.802543,11.553133,12.044722,11.288476,94.0,807.8203960000001,12.121044000000097,807.815038,12.115318000000002
38.0,58.0,10.22108,0.00864,10.898102,10.885124,10.223598,10.35804,10.316906,9.816013,96.0,818.04144,10.221043999999893,818.0562239999999,10.24118599999997
38.0,60.0,9.64158,0.00907,12.356087,9.528580999999999,10.637569,9.936688,9.568446,9.187681,98.0,827.6830100000001,9.641570000000115,827.9055679999999,9.849343999999974
38.0,62.0,9.54043,0.00785,10.794506,9.092203,9.355015,9.778951,9.62458,9.097336,100.0,837.2234000000001,9.540390000000002,837.6218000000001,9.716232000000218
38.0,64.0,8.48104,0.06745,9.52127,8.361342,8.14052,8.608362,8.544468,8.077836,102.0,845.7044399999999,8.48103999999978,846.6226439999999,9.000843999999802
39.0,42.0,24.03771,0.07936,24.038679,24.797348,24.838218,25.154036,24.740836,24.992698,81.0,688.978062,24.037668999999937,689.2825409999999,23.803446999999892
39.0,44.0,22.63539,0.0194,22.290459,23.115185,23.233243,23.483003,23.459469,23.362147,83.0,711.6134480000002,22.635386000000153,711.734379,22.451838000000066
39.0,46.0,21.77909,0.02659,22.911618,22.109576,22.486455,22.420648,22.314289,22.302033,85.0,733.39258,21.779131999999777,733.39258,21.658200999999963
39.0,48.0,21.31889,0.019,22.966562,21.139926,21.868055,21.498846,21.336672,21.339885,87.0,754.7114279999998,21.31884799999989,754.7117760000001,21.319196000000147
39.0,50.0,20.83261,0.00197,21.472407,19.184234,20.22136,19.550662,19.507365,19.578448,89.0,775.5440419999999,20.832614000000035,775.5374560000001,20.825680000000034
39.0,52.0,14.78558,0.00245,15.07957,16.182775,13.679791,15.196008,15.565078,14.627195,91.0,790.3296310000001,14.785589000000186,790.3233519999999,14.785895999999752
39.0,54.0,14.0185,0.01065,14.222422,14.458403,12.665785,13.541304,14.039377,13.274454,93.0,804.3481650000001,14.018534000000045,804.344166,14.020814000000087
39.0,56.0,13.12432,0.01249,13.098779,13.285199,11.627729,12.38934,12.839318,12.133949,95.0,817.4724349999999,13.124269999999797,817.4706299999999,13.126463999999942
39.0,58.0,11.05521,0.00954,11.437991,11.726737,11.018526,11.152544,11.107179,10.646855,97.0,828.527634,11.05519900000013,828.6639189999999,11.193288999999936
39.0,60.0,10.67104,0.00942,13.00534,10.406163,10.999785,10.697414,10.665772,10.015511,99.0,839.1987449999999,10.671110999999883,838.74978,10.085861000000136
39.0,62.0,10.55381,0.00969,11.635648,9.795146,10.235317,10.522718,10.450447,9.787182000000001,101.0,849.7524909999998,10.553745999999933,849.603718,10.853937999999971
40.0,48.0,21.80249,0.00647,23.891358,22.127232,22.834986,22.496838,22.434846,22.373901,88.0,762.6109039999999,21.80251799999985,762.6051840000001,21.96140200000002
40.0,50.0,21.2863,0.0054,22.404269,20.177716,21.210335,20.540884,20.526857,20.581943,90.0,783.89721,21.28630600000008,783.8919000000001,21.286715999999956
40.0,52.0,15.82913,0.00015,15.866011,17.034246,14.573693,16.06892,16.401289,15.52601,92.0,799.726376,15.829165999999987,799.721224,15.829323999999929
40.0,54.0,14.95293,0.00019,14.944988,15.278349,13.417495,14.397039,14.825837,14.160447,94.0,814.6792939999999,14.952917999999954,814.6767560000001,14.955532000000062
40.0,56.0,14.31216,0.0002,13.907997,14.109954,12.388725,13.182268,13.566159,12.931527,96.0,828.991392,14.312098000000105,828.995328,14.318571999999904
40.0,58.0,11.9905,0.00845,11.954237,12.540225,11.687116,11.883824,11.846354,11.453582,98.0,840.981904,11.990511999999967,840.9821000000001,11.986772000000087
40.0,60.0,11.23336,0.01173,13.495368,11.249108,11.34637,11.406738,11.51279,10.727436,100.0,852.2153,11.23339599999997,852.4422000000002,11.460100000000125
40.0,62.0,11.3529,0.01196,12.499928,10.48595,11.115026,11.182969,11.244909,10.456672,102.0,863.56821,11.352910000000065,863.722944,11.2807439999998
41.0,44.0,24.86623,0.15096,24.641165,25.170109,25.376964,25.588058,25.648329,25.550681,85.0,720.265435,24.86620300000004,721.1349,24.333217000000104
41.0,46.0,23.73744,0.00794,25.271455,24.14221,24.568418,24.501605,24.467286,24.461588,87.0,744.0028590000001,23.737424000000033,744.311535,23.176635000000033
41.0,48.0,22.89336,0.02459,24.844925,23.151958,23.903753,23.541257,23.469371,23.435239,89.0,766.896268,22.893408999999906,766.921366,22.609830999999986
41.0,50.0,22.15543,0.02381,23.356272,21.153491,22.217895,21.564146,21.599035,21.658346,91.0,789.051627,22.15535900000009,789.046076,22.124709999999936
41.0,52.0,16.71747,0.00328,16.627614,17.889271,15.452736,16.925461,17.238396,16.38897,93.0,805.7691119999998,16.717484999999783,805.764555,16.718479000000002
41.0,54.0,15.71605,0.00157,15.692114,16.10222,14.254913,15.211154,15.668683,14.979093,95.0,821.48514,15.716028000000165,821.4807699999999,15.71621499999992
41.0,56.0,14.96215,0.00428,14.619156,14.895892,13.214729,13.971651,14.353815,13.703225,97.0,836.4472959999999,14.962155999999936,836.4471989999998,14.966428999999948
41.0,58.0,12.8722,0.01273,12.661065,13.348833,12.709939,12.721813,12.655495,12.293425,99.0,849.3195150000001,12.8722190000002,849.3110999999999,12.863901000000055
41.0,60.0,12.69878,0.01257,14.292977,12.088577,12.33946,12.35682,12.30326,11.811846,101.0,862.018335,12.698819999999841,862.069037,12.757937000000084
41.0,62.0,12.27981,0.0054,13.137283,11.326208,11.710806,11.980533,12.025296,11.401046,103.0,874.2980930000001,12.279758000000129,874.5864929999999,12.517455999999925
41.0,64.0,11.02951,0.0056,11.89341,10.738657,10.809329,11.081509,10.957038,10.60603,105.0,885.32766,11.029566999999929,886.264785,11.678292000000056
42.0,46.0,24.71893,0.00534,26.345068,25.103864,25.592281,25.532536,25.511446,25.539888,88.0,750.1039039999998,24.71892999999966,750.1174560000001,24.286399999999958
42.0,48.0,23.62859,0.00516,25.759979,24.156828,24.928823,24.554923,24.515102,24.473174,90.0,773.73252,23.628616000000193,773.72721,23.609753999999953
42.0,50.0,22.77871,0.00347,24.273546,22.097528,23.18633,22.562207,22.61974,22.715301,92.0,796.5111599999999,22.778639999999882,796.5076639999999,22.78045399999985
42.0,52.0,17.74812,0.00021,17.338064,18.730609,16.303928,17.769007,18.06746,17.214032,94.0,814.259302,17.748142000000144,814.254978,17.747314000000188
42.0,54.0,16.52345,0.0001,16.401331,16.877904,15.066932,16.032406,16.45513,15.77465,96.0,830.7827519999998,16.523449999999798,830.7783360000001,16.52335800000003
42.0,56.0,15.46373,0.00017,15.288923,15.652581,14.007479,14.717203,15.079458,14.422397,98.0,846.2464640000001,15.463712000000214,846.24225,15.463913999999932
42.0,58.0,14.21969,0.00035,13.334477,14.128471,13.698986,13.540211,13.416386,13.108481,100.0,860.4662000000001,14.219736000000012,860.4575000000001,14.215250000000083
42.0,60.0,13.51567,0.00832,14.844175,12.890781,13.202455,13.258312,12.914803,12.861167,102.0,873.9819,13.515699999999924,873.9732300000001,13.515729999999962
42.0,62.0,12.92654,0.01218,13.794061,12.139507,12.303067,12.683184,12.705799,12.252926,104.0,886.90836,12.92646000000002,886.8870400000001,12.913810000000012
42.0,64.0,11.92719,0.01276,12.574149,11.53671,11.724982,11.908809,11.730923,11.491158,106.0,898.8355859999999,11.927225999999905,898.9561080000001,12.069068000000016
43.0,50.0,23.76209,0.00257,25.234192,23.092371,24.207706,23.572408,23.677109,23.792408000000002,93.0,800.5976609999999,23.762055999999802,800.5941270000001,23.76097900000002
43.0,52.0,18.55787,0.00518,18.076964,19.545281,17.162819,18.583141,18.888263,18.040221,95.0,819.1555500000001,18.55788900000016,819.151085,18.556957999999895
43.0,54.0,17.34572,0.00654,17.131949,17.700595,16.262263,16.813207,17.278789,16.566719,97.0,836.5013250000001,17.345775000000003,836.4969600000001,17.345875000000092
43.0,56.0,16.24607,0.00421,15.985036,16.449211,15.137764,15.619003,15.864322,15.459203,99.0,852.7473900000001,16.246065000000044,852.7426379999999,16.245677999999884
43.0,58.0,15.15937,0.02402,14.381952,14.950248,14.329784,14.615843,14.248007,14.165288,101.0,867.9067360000001,15.159346000000028,867.897949,15.155311000000097
43.0,60.0,14.40191,0.02593,15.272542,13.904569,13.573022,13.917977,13.755341,13.496322,103.0,882.308609,14.40187299999991,882.3018109999999,14.40386199999989
43.0,62.0,13.82886,0.03653,14.357933,13.048885,13.205542,13.330352,13.424239,13.004096,105.0,896.1375150000001,13.828906000000075,896.1349950000001,13.833184000000188
43.0,64.0,12.60246,0.03624,13.275223,12.332883,12.585629,12.75983,12.571344,12.261946,107.0,908.7399790000001,12.60246399999994,909.0928650000001,12.957869999999957
43.0,66.0,11.6755,0.01247,12.359821,11.703421,11.912606,11.95193,11.71644,11.559258,109.0,920.4154019999999,11.675422999999796,920.668282,11.575416999999902
43.0,68.0,10.88448,0.01385,11.658286,11.169826,10.85327,11.00087,10.79649,10.578625,111.0,931.2998789999999,10.88447700000006,931.4920199999999,10.823737999999935
44.0,52.0,19.63941,0.00315,18.761574,20.362263,17.987569,19.379089,19.704162,18.823323,96.0,826.5035520000001,19.639418000000205,826.4952959999999,19.646859999999947
44.0,54.0,18.28712,0.00646,17.817619,18.474166,17.449089,17.585367,18.050345,17.32888,98.0,844.790674,18.28712199999984,844.7902819999999,18.294985999999994
44.0,56.0,17.14516,0.00647,16.633521000000002,17.214554,16.260766,16.500921,16.592873,16.475236,100.0,861.9359000000001,17.145226000000093,861.9273999999999,17.137117999999987
44.0,58.0,16.02168,0.00024,15.365748,15.739566,14.983812,15.70036,15.035289,15.205526,102.0,877.957554,16.0216539999999,877.949088,16.02168800000004
